strategy,symbol,hour,n,wins,total,avg,hit
opening_range_breakout,ZN,20,24,3,-1198.2098214283988,-49.925409226183284,12.5
opening_range_breakout,ZB,2,22,5,-1214.8285714285978,-55.21948051948172,22.727272727272727
bollinger_squeeze_break,ZN,18,17,3,-1215.1151785714305,-71.47736344537827,17.647058823529413
keltner_breakout,ZT,23,32,7,-1219.1718750001137,-38.09912109375355,21.875
pivot_reversal,6E,8,52,16,-1222.483957195532,-23.509306869144844,30.76923076923077
donchian_breakout,ZN,19,8,0,-1225.2499999999686,-153.15624999999608,0.0
opening_range_breakout,ZF,12,18,2,-1225.805803571388,-68.10032242063266,11.11111111111111
support_resistance_bounce,ZB,7,31,4,-1226.578571428484,-39.56705069124142,12.903225806451612
opening_range_breakout,ZT,20,30,3,-1230.60267857153,-41.02008928571767,10.0
rsi2_extreme_reversion,ES,16,9,0,-1231.6,-136.84444444444443,0.0
liquidity_sweep,ZB,1,9,0,-1233.0499999999859,-137.005555555554,0.0
support_resistance_bounce,ZF,18,26,2,-1237.839285714164,-47.60920329669861,7.6923076923076925
fair_value_gap,ZN,18,34,10,-1249.5013392858646,-36.75003939076072,29.411764705882355
fair_value_gap,NG,13,49,15,-1250.0080520902197,-25.510368410004485,30.612244897959183
bollinger_squeeze_break,ZB,0,23,5,-1251.5142857141639,-54.41366459626799,21.73913043478261
order_block,ZB,4,9,0,-1255.5982142857367,-139.51091269841518,0.0
inside_bar_break,NG,9,34,8,-1255.655292728966,-36.93103802144018,23.52941176470588
rsi2_extreme_reversion,ZF,7,13,1,-1262.3125,-97.10096153846153,7.6923076923076925
fair_value_gap,ES,4,19,3,-1263.3017857143573,-66.4895676691767,15.789473684210526
opening_range_breakout,ZF,11,24,4,-1263.779017857082,-52.65745907737841,16.666666666666664
donchian_breakout,ZN,3,9,0,-1269.5499999999745,-141.0611111111083,0.0
liquidity_sweep,NG,0,41,12,-1269.609857095929,-30.966094075510465,29.268292682926827
liquidity_sweep,ES,15,19,3,-1274.1249999999093,-67.05921052631102,15.789473684210526
fair_value_gap,NG,19,75,24,-1275.5436684471413,-17.00724891262855,32.0
bollinger_squeeze_break,ZN,20,39,11,-1276.588392857295,-32.73303571428961,28.205128205128204
opening_range_breakout,ZT,7,29,4,-1290.308035714164,-44.49338054186772,13.793103448275861
opening_range_breakout,ZF,18,21,2,-1290.830357142705,-61.46811224489071,9.523809523809524
pivot_reversal,ZF,18,19,5,-1291.2482142858219,-67.96043233083273,26.31578947368421
fair_value_gap,NG,21,81,27,-1292.813718836601,-15.960663195513593,33.33333333333333
support_resistance_bounce,ZN,3,41,8,-1293.70982142847,-31.553898083621217,19.51219512195122
inside_bar_break,ES,6,20,3,-1294.8857142857337,-64.74428571428669,15.0
rsi2_extreme_reversion,NG,12,11,1,-1295.2026893615723,-117.7456990328702,9.090909090909092
fair_value_gap,ZN,20,44,14,-1296.2419642858501,-29.46004464286023,31.818181818181817
inside_bar_break,6E,0,109,44,-1299.3925554827288,-11.921032619107603,40.36697247706422
support_resistance_bounce,NG,20,14,1,-1299.8842412131312,-92.84887437236651,7.142857142857142
inside_bar_break,6E,8,86,31,-1303.6076303481223,-15.158228259861886,36.04651162790697
rsi2_extreme_reversion,ES,0,15,1,-1304.5,-86.96666666666667,6.666666666666667
rsi2_extreme_reversion,NQ,20,11,0,-1306.4,-118.76363636363637,0.0
vol_spike_fade,6E,20,38,14,-1306.405959381963,-34.37910419426218,36.84210526315789
pivot_reversal,6E,21,43,12,-1306.5324378862647,-30.384475299680574,27.906976744186046
fair_value_gap,ZF,8,73,23,-1308.9049107142205,-17.930204256359186,31.506849315068493
keltner_breakout,ZB,6,20,3,-1311.5249999999887,-65.57624999999943,15.0
rsi2_extreme_reversion,6E,12,19,2,-1312.02299079895,-69.05384162099737,10.526315789473683
liquidity_sweep,6E,8,80,26,-1313.1183842556302,-16.413979803195378,32.5
support_resistance_bounce,ZF,14,14,0,-1315.3526785716012,-93.95376275511437,0.0
rsi2_extreme_reversion,NQ,3,9,0,-1316.2,-146.24444444444444,0.0
liquidity_sweep,ZN,23,11,1,-1320.0124999999148,-120.00113636362862,9.090909090909092
bollinger_squeeze_break,ZB,19,22,5,-1323.7232142856371,-60.16923701298351,22.727272727272727
pivot_reversal,ZB,11,24,4,-1325.5794642857225,-55.23247767857177,16.666666666666664
rsi2_extreme_reversion,NG,9,11,0,-1325.5974060058593,-120.50885509144176,0.0
vol_regime_trend,ZN,2,9,0,-1331.4999999999573,-147.94444444443968,0.0
inside_bar_break,6E,2,92,38,-1333.1251275197171,-14.490490516518664,41.30434782608695
support_resistance_bounce,ZB,21,18,1,-1333.5589285716437,-74.0866071428691,5.555555555555555
liquidity_sweep,ZF,13,35,10,-1335.9886160714732,-38.17110331632781,28.57142857142857
keltner_breakout,ZB,0,27,6,-1337.4562499999859,-49.535416666666144,22.22222222222222
liquidity_sweep,ZF,6,32,9,-1338.7087053572666,-41.83464704241458,28.125
pivot_reversal,6E,2,47,14,-1340.0355496031857,-28.511394672408205,29.78723404255319
support_resistance_bounce,6E,1,14,0,-1342.6426226071346,-95.90304447193819,0.0
bollinger_squeeze_break,ZT,16,18,3,-1343.4334821427474,-74.63519345237485,16.666666666666664
rsi2_extreme_reversion,ES,2,10,0,-1345.0,-134.5,0.0
narrow_range_break,NG,3,80,26,-1348.2802456446946,-16.85350307055868,32.5
fair_value_gap,ES,16,10,0,-1349.451785714221,-134.9451785714221,0.0
support_resistance_bounce,ZF,3,25,3,-1351.953125000142,-54.078125000005684,12.0
liquidity_sweep,ZN,3,26,6,-1357.5410714284558,-52.21311813186368,23.076923076923077
liquidity_sweep,CL,6,14,1,-1358.824750409781,-97.05891074355578,7.142857142857142
opening_range_breakout,6E,16,23,3,-1360.821109465115,-59.16613519413543,13.043478260869565
bollinger_squeeze_break,ZT,20,33,8,-1363.7598214284415,-41.326055194801256,24.242424242424242
keltner_breakout,ZF,8,33,9,-1365.7546875001392,-41.3865056818224,27.27272727272727
vol_spike_fade,NG,18,20,5,-1369.6163184029397,-68.48081592014698,25.0
pivot_reversal,6E,4,47,13,-1370.7470416307726,-29.164830672995162,27.659574468085108
opening_range_breakout,NG,9,15,1,-1375.8704994201705,-91.7246999613447,6.666666666666667
donchian_breakout,ZF,1,12,0,-1377.7312500000596,-114.81093750000497,0.0
fair_value_gap,ZN,8,48,14,-1378.9133928572098,-28.72736235119187,29.166666666666668
bollinger_squeeze_break,ZF,19,17,1,-1378.982142857224,-81.11659663866024,5.88235294117647
opening_range_breakout,ZN,13,20,3,-1381.0008928571103,-69.05004464285551,15.0
keltner_breakout,ZT,6,19,3,-1390.7062500001875,-73.19506578948355,15.789473684210526
keltner_breakout,6E,23,25,6,-1394.2595768450024,-55.7703830738001,24.0
support_resistance_bounce,ZT,16,32,3,-1395.79017857153,-43.618443080360315,9.375
keltner_breakout,ZT,7,35,10,-1396.10156249975,-39.888616071421424,28.57142857142857
donchian_breakout,6E,19,10,0,-1404.5756521226474,-140.45756521226474,0.0
support_resistance_bounce,ZN,11,28,3,-1404.9008928571957,-50.17503188775699,10.714285714285714
liquidity_sweep,ES,5,23,4,-1404.9357142857793,-61.08416149068606,17.391304347826086
inside_bar_break,6E,3,97,35,-1405.0727862766648,-14.485286456460463,36.08247422680412
bollinger_squeeze_break,ZB,21,14,1,-1408.1732142856797,-100.58380102040569,7.142857142857142
pivot_reversal,ZF,11,34,9,-1409.1779017856798,-41.446408876049404,26.47058823529412
liquidity_sweep,ZF,16,26,7,-1413.4720982141498,-54.36431146977499,26.923076923076923
opening_range_breakout,ZB,23,20,3,-1417.5,-70.875,15.0
fair_value_gap,ZB,13,40,10,-1418.8116071429322,-35.47029017857331,25.0
order_block,ZT,23,22,4,-1419.462053571388,-64.5210024350631,18.181818181818183
opening_range_breakout,ZN,19,19,0,-1429.77232142847,-75.25117481202473,0.0
support_resistance_bounce,6E,16,13,0,-1433.9488620484667,-110.30375861911283,0.0
fair_value_gap,ZN,0,23,5,-1435.41830357153,-62.40949145963174,21.73913043478261
bollinger_squeeze_break,NG,16,22,4,-1438.4959475653295,-65.3861794347877,18.181818181818183
rsi2_extreme_reversion,ES,3,11,0,-1440.2,-130.92727272727274,0.0
opening_range_breakout,ZN,4,19,2,-1440.9330357142348,-75.83858082706499,10.526315789473683
order_block,ZB,21,22,4,-1442.349107142918,-65.56132305195082,18.181818181818183
support_resistance_bounce,ES,3,12,0,-1444.2142857144481,-120.35119047620401,0.0
narrow_range_break,6E,3,82,28,-1444.4625876563252,-17.61539741044299,34.146341463414636
narrow_range_break,6E,6,101,34,-1447.7853566580236,-14.33450848176261,33.663366336633665
pivot_reversal,ZT,5,19,3,-1448.570982142918,-76.240578007522,15.789473684210526
opening_range_breakout,ZN,23,19,0,-1449.303571428683,-76.27913533835174,0.0
rsi2_extreme_reversion,ZN,9,11,0,-1451.7,-131.97272727272727,0.0
fair_value_gap,NG,16,61,19,-1453.706926454813,-23.831261089423162,31.147540983606557
bollinger_squeeze_break,ZN,2,20,4,-1456.5401785713452,-72.82700892856727,20.0
rsi2_extreme_reversion,ES,22,16,1,-1459.3,-91.20625,6.25
keltner_breakout,ZT,8,42,13,-1461.3187499997953,-34.7933035714237,30.952380952380953
keltner_breakout,ZT,0,27,4,-1462.4531249999432,-54.16493055555345,14.814814814814813
opening_range_breakout,6E,4,27,5,-1465.2733135767116,-54.269381984322656,18.51851851851852
rsi2_extreme_reversion,6E,19,11,0,-1467.0625610351562,-133.36932373046875,0.0
order_block,ZT,10,16,2,-1472.0383928571387,-92.00239955357117,12.5
liquidity_sweep,ZN,2,21,4,-1473.7169642857082,-70.17699829931944,19.047619047619047
support_resistance_bounce,ES,0,12,0,-1478.2571428570648,-123.18809523808874,0.0
support_resistance_bounce,ZN,8,23,3,-1478.7749999999858,-64.29456521739068,13.043478260869565
donchian_breakout,ZN,1,10,0,-1488.3124999999716,-148.83124999999717,0.0
narrow_range_break,6E,18,79,21,-1490.9875571113525,-18.873260216599398,26.582278481012654
keltner_breakout,ZF,23,35,7,-1493.3203124998722,-42.666294642853494,20.0
donchian_breakout,ZN,2,12,1,-1494.7874999999744,-124.56562499999787,8.333333333333332
opening_range_breakout,ZF,6,24,1,-1495.363839285694,-62.306826636903914,4.166666666666666
pivot_reversal,ZT,9,42,11,-1501.4111607141072,-35.74788477890731,26.190476190476193
pivot_reversal,ZF,8,26,6,-1502.0200892856228,-57.77000343406242,23.076923076923077
fair_value_gap,NG,4,69,22,-1502.986340154903,-21.782410726882652,31.88405797101449
support_resistance_bounce,NG,19,12,0,-1510.692263330755,-125.89102194422958,0.0
inside_bar_break,CL,23,15,1,-1511.992632184712,-100.79950881231413,6.666666666666667
pivot_reversal,ZB,20,22,4,-1514.8848214285126,-68.8584009740233,18.181818181818183
liquidity_sweep,ZT,11,31,9,-1516.9399553566273,-48.933546946987974,29.03225806451613
opening_range_breakout,ZB,21,23,3,-1520.5232142856798,-66.10970496894261,13.043478260869565
opening_range_breakout,NG,7,22,3,-1521.099171665751,-69.14087143935232,13.636363636363635
fair_value_gap,ZN,14,33,9,-1529.0370535714874,-46.33445616883295,27.27272727272727
support_resistance_bounce,ZT,3,35,3,-1529.1741071430602,-43.690688775516,8.571428571428571
liquidity_sweep,ZN,20,25,6,-1530.5933035714304,-61.223732142857216,24.0
keltner_breakout,ZF,14,18,3,-1535.0765624999915,-85.28203124999953,16.666666666666664
fair_value_gap,ZB,16,50,15,-1536.1214285713738,-30.722428571427475,30.0
opening_range_breakout,ZN,9,21,3,-1539.8187499999715,-73.32470238095102,14.285714285714285
opening_range_breakout,ZB,1,25,4,-1542.7446428572098,-61.709785714288394,16.0
fair_value_gap,ZF,16,58,18,-1544.0595982144055,-26.621717210593197,31.03448275862069
keltner_breakout,ZF,11,25,6,-1545.8250000000398,-61.83300000000159,24.0
fair_value_gap,ZN,16,33,8,-1552.1611607140644,-47.03518668830498,24.242424242424242
fair_value_gap,ZB,11,44,11,-1554.7544642856797,-35.335328733765444,25.0
opening_range_breakout,NG,19,21,2,-1556.5621768951505,-74.12200842357859,9.523809523809524
liquidity_sweep,ZT,16,22,4,-1557.4274553571104,-70.79215706168684,18.181818181818183
pivot_reversal,6E,20,53,16,-1558.3407060215718,-29.402654830595694,30.18867924528302
keltner_breakout,ZN,19,14,1,-1558.7437500000453,-111.33883928571753,7.142857142857142
keltner_breakout,ZF,3,42,13,-1559.7750000000851,-37.13750000000203,30.952380952380953
pivot_reversal,6E,1,46,14,-1566.979315032254,-34.064767718092476,30.434782608695656
fair_value_gap,ZN,12,32,8,-1573.6933035714876,-49.17791573660899,25.0
fair_value_gap,NG,18,64,20,-1574.0744891030754,-24.594913892235553,31.25
liquidity_sweep,6E,21,65,19,-1580.186385927822,-24.310559783504953,29.230769230769234
liquidity_sweep,ES,19,36,8,-1580.7339285711491,-43.90927579364303,22.22222222222222
vol_regime_trend,6E,20,27,6,-1586.1012463569864,-58.74449060581431,22.22222222222222
fair_value_gap,6E,8,83,27,-1589.3520401718451,-19.14881976110657,32.53012048192771
fair_value_gap,ZB,4,60,16,-1590.1642857142776,-26.502738095237962,26.666666666666668
liquidity_sweep,ZN,4,28,6,-1594.0392857143913,-56.92997448979969,21.428571428571427
fair_value_gap,ZF,11,67,21,-1597.152008928569,-23.838089685501032,31.343283582089555
liquidity_sweep,ZN,10,39,10,-1601.9651785714307,-41.07603021978027,25.64102564102564
opening_range_breakout,ZN,21,20,1,-1603.2125,-80.16062500000001,5.0
rsi2_extreme_reversion,6E,18,13,0,-1612.5778783798219,-124.04445218306321,0.0
rsi2_extreme_reversion,6E,11,19,1,-1612.7059257507324,-84.87925925003854,5.263157894736842
donchian_breakout,6E,23,11,0,-1613.1400907515258,-146.64909915922962,0.0
liquidity_sweep,NG,7,69,20,-1613.6334847041521,-23.385992531944233,28.985507246376812
opening_range_breakout,ZN,3,23,2,-1615.058035714093,-70.21991459626491,8.695652173913043
bollinger_squeeze_break,ZT,1,37,7,-1616.236607142918,-43.68207046332211,18.91891891891892
opening_range_breakout,ZB,19,24,4,-1617.7392857143345,-67.40580357143061,16.666666666666664
opening_range_breakout,NG,16,26,4,-1617.9184246608302,-62.227631717724236,15.384615384615385
narrow_range_break,6E,10,87,27,-1620.7660739354124,-18.62949510270589,31.03448275862069
narrow_range_break,NG,13,81,27,-1624.428314644957,-20.054670551172308,33.33333333333333
pivot_reversal,NG,16,36,8,-1625.670306314737,-45.157508508742694,22.22222222222222
opening_range_breakout,ZB,22,13,0,-1628.964285714306,-125.30494505494661,0.0
keltner_breakout,ZB,7,37,8,-1634.4187500000028,-44.173479729729806,21.62162162162162
pivot_reversal,ZB,7,21,3,-1635.1803571428613,-77.86573129251721,14.285714285714285
support_resistance_bounce,ZF,4,26,1,-1639.625000000071,-63.06250000000273,3.8461538461538463
narrow_range_break,ES,3,27,5,-1640.985714285734,-60.77724867724941,18.51851851851852
rsi2_extreme_reversion,NQ,23,12,0,-1664.2,-138.68333333333334,0.0
gap_fill,ZF,23,117,58,-1690.5334821424917,-14.449004120875998,49.572649572649574
support_resistance_bounce,ZT,9,23,3,-1695.9732142859782,-73.7379658385208,13.043478260869565
inside_bar_break,NG,13,79,25,-1696.338355800087,-21.472637415190974,31.645569620253166
rsi2_extreme_reversion,ES,21,13,0,-1696.9,-130.53076923076924,0.0
opening_range_breakout,ZB,15,18,2,-1700.6196428571955,-94.47886904762197,11.11111111111111
opening_range_breakout,ZB,13,19,2,-1703.2964285715016,-89.64718045113166,10.526315789473683
fair_value_gap,ZF,21,80,29,-1704.2796875002985,-21.30349609375373,36.25
opening_range_breakout,6E,13,23,3,-1708.5891785757644,-74.28648602503324,13.043478260869565
inside_bar_break,CL,19,24,3,-1710.1228306361527,-71.25511794317303,12.5
support_resistance_bounce,ZB,14,17,1,-1713.0142857143628,-100.76554621849193,5.88235294117647
fair_value_gap,6E,12,60,18,-1722.5410926647874,-28.70901821107979,30.0
opening_range_breakout,ZF,2,32,1,-1725.0312499997867,-53.907226562493335,3.125
order_block,ZF,2,34,7,-1732.5386160714306,-50.95701811974796,20.588235294117645
opening_range_breakout,NG,2,24,3,-1735.2645192009966,-72.30268830004152,12.5
inside_bar_break,ZT,7,120,56,-1742.6607142851824,-14.522172619043186,46.666666666666664
fair_value_gap,ZN,2,33,8,-1753.1808035716579,-53.12669101732297,24.242424242424242
rsi2_extreme_reversion,ES,19,15,1,-1758.4,-117.22666666666667,6.666666666666667
fair_value_gap,ZT,6,63,19,-1763.5779017855518,-27.99330002834209,30.158730158730158
fair_value_gap,6E,9,66,20,-1766.3134992732712,-26.762325746564716,30.303030303030305
pivot_reversal,ZT,11,29,7,-1768.0470982139934,-60.967141317723915,24.137931034482758
pivot_reversal,ZF,16,26,6,-1772.1189732143487,-68.15842204670572,23.076923076923077
support_resistance_bounce,ZF,11,26,2,-1779.133928571388,-68.42822802197647,7.6923076923076925
liquidity_sweep,ZF,5,25,5,-1784.2562499999574,-71.3702499999983,20.0
pivot_reversal,ZT,10,34,8,-1790.2640625000852,-52.654825367649565,23.52941176470588
keltner_breakout,6E,2,44,11,-1792.2456619263194,-40.73285595287089,25.0
keltner_breakout,ZF,19,22,5,-1795.4062500001505,-81.60937500000684,22.727272727272727
support_resistance_bounce,ZN,18,26,1,-1796.6508928571673,-69.10195741758335,3.8461538461538463
opening_range_breakout,ZN,10,22,3,-1800.5392857140644,-81.84269480518475,13.636363636363635
support_resistance_bounce,ZB,19,27,2,-1806.9267857144055,-66.92321428571871,7.4074074074074066
fair_value_gap,ZF,1,85,31,-1812.8399553573092,-21.32752888655658,36.470588235294116
narrow_range_break,ZF,13,99,37,-1820.5696428570677,-18.389592352091594,37.37373737373738
fair_value_gap,ZB,12,39,8,-1824.276785714306,-46.77632783882836,20.51282051282051
fair_value_gap,ZB,3,53,13,-1836.0267857143629,-34.6420148247993,24.528301886792452
inside_bar_break,ES,16,24,2,-1837.8571428571558,-76.57738095238149,8.333333333333332
liquidity_sweep,ZT,10,42,11,-1838.595982142975,-43.77609481292797,26.190476190476193
narrow_range_break,NG,15,88,24,-1842.8704902648792,-20.941710116646355,27.27272727272727
inside_bar_break,ZF,8,107,46,-1852.7732142856653,-17.31563751668846,42.99065420560748
narrow_range_break,NG,23,82,28,-1856.7434783935369,-22.643213151140692,34.146341463414636
keltner_breakout,ZB,20,40,10,-1859.587500000031,-46.48968750000078,25.0
pivot_reversal,ZF,20,26,5,-1874.8497767858644,-72.10960679945632,19.230769230769234
inside_bar_break,6E,15,93,31,-1877.4454590117416,-20.187585580771415,33.33333333333333
bollinger_squeeze_break,ZN,22,18,2,-1892.0303571429179,-105.112797619051,11.11111111111111
inside_bar_break,6E,5,91,31,-1894.4730955940743,-20.81838566586895,34.065934065934066
rsi2_extreme_reversion,6E,16,15,0,-1896.7482082366944,-126.44988054911296,0.0
opening_range_breakout,ZB,6,24,3,-1898.4267857144055,-79.10111607143357,12.5
narrow_range_break,ZN,13,105,39,-1898.5785714286687,-18.081700680273034,37.142857142857146
fair_value_gap,ZB,8,62,17,-1905.6589285713737,-30.73643433179635,27.419354838709676
bollinger_squeeze_break,ZN,0,21,3,-1909.4651785715728,-90.92691326531299,14.285714285714285
fair_value_gap,ZN,11,42,13,-1912.21651785721,-45.52896471088595,30.952380952380953
fair_value_gap,6E,23,97,33,-1912.2588774959754,-19.714009046350263,34.02061855670103
support_resistance_bounce,6E,4,18,1,-1912.425919955157,-106.24588444195317,5.555555555555555
fair_value_gap,NG,6,76,23,-1919.287252467021,-25.253779637723962,30.263157894736842
support_resistance_bounce,ZT,4,35,0,-1935.1450892852677,-55.28985969386479,0.0
pivot_reversal,NG,21,30,6,-1938.505913802563,-64.61686379341877,20.0
support_resistance_bounce,ES,15,15,0,-1945.2214285714676,-129.68142857143118,0.0
keltner_breakout,NG,7,35,6,-1950.302141475665,-55.722918327876144,17.142857142857142
rsi2_extreme_reversion,6E,10,17,0,-1955.4687910079956,-115.0275759416468,0.0
narrow_range_break,NG,1,79,26,-1963.6838484627851,-24.856757575478294,32.91139240506329
narrow_range_break,6E,14,85,28,-1967.224298695302,-23.14381527876826,32.94117647058823
support_resistance_bounce,ZB,22,38,4,-1972.267857142918,-51.901785714287314,10.526315789473683
inside_bar_break,ZB,9,75,22,-1978.085714285723,-26.374476190476308,29.333333333333332
fair_value_gap,ZN,19,42,11,-1984.5267857145902,-47.25063775510929,26.190476190476193
narrow_range_break,ES,5,33,6,-1997.8000000000457,-60.539393939395325,18.181818181818183
opening_range_breakout,ZN,2,27,1,-1998.446428571388,-74.01653439153289,3.7037037037037033
inside_bar_break,6E,19,106,40,-1999.3198401860222,-18.861507926283227,37.735849056603776
pivot_reversal,NG,1,35,7,-2002.286046505032,-57.208172757286626,20.0
inside_bar_break,ZB,7,129,51,-2006.4214285714588,-15.553654485050068,39.53488372093023
keltner_breakout,ZF,21,32,6,-2006.8312500000313,-62.71347656250098,18.75
fair_value_gap,ZT,21,72,25,-2007.0872767848698,-27.876212177567638,34.72222222222222
liquidity_sweep,ZN,9,51,13,-2023.0821428569966,-39.6682773109215,25.49019607843137
fair_value_gap,ZT,1,57,18,-2023.103348214448,-35.493041196744706,31.57894736842105
opening_range_breakout,ZN,5,23,1,-2025.2142857143772,-88.05279503105987,4.3478260869565215
bollinger_squeeze_break,ZN,19,19,2,-2028.5357142857365,-106.76503759398614,10.526315789473683
liquidity_sweep,NG,1,40,9,-2047.4330768176915,-51.18582692044229,22.5
fair_value_gap,6E,4,86,25,-2051.232789414087,-23.851544062954503,29.069767441860467
inside_bar_break,NG,2,103,38,-2051.879733385395,-19.92116246005238,36.89320388349515
keltner_breakout,ZF,1,43,9,-2054.4609375000427,-47.7781613372103,20.930232558139537
narrow_range_break,ZB,10,88,25,-2057.2357142857372,-23.37767857142883,28.40909090909091
opening_range_breakout,ZN,18,23,1,-2061.2598214287113,-89.61999223603092,4.3478260869565215
rsi2_extreme_reversion,ZF,9,17,0,-2066.1375,-121.5375,0.0
order_block,ZT,8,32,5,-2066.2694196427474,-64.57091936383586,15.625
rsi2_extreme_reversion,ES,5,15,0,-2092.0,-139.46666666666667,0.0
keltner_breakout,ZB,19,28,4,-2105.1937499999517,-75.18549107142685,14.285714285714285
liquidity_sweep,NG,20,45,11,-2118.379188769184,-47.07509308375965,24.444444444444443
support_resistance_bounce,ZN,23,39,3,-2130.1964285715303,-54.620421245423856,7.6923076923076925
keltner_breakout,ZB,1,33,7,-2132.793750000031,-64.63011363636458,21.21212121212121
keltner_breakout,6E,16,17,0,-2138.835702037822,-125.81386482575424,0.0
fair_value_gap,ZB,6,53,14,-2146.648214285694,-40.50279649595649,26.41509433962264
liquidity_sweep,6E,20,78,25,-2173.1591286108296,-27.86101446936961,32.05128205128205
inside_bar_break,6E,22,105,38,-2186.3095570427713,-20.82199578135973,36.19047619047619
support_resistance_bounce,ZN,10,35,4,-2186.7446428571816,-62.47841836734805,11.428571428571429
narrow_range_break,NG,21,82,22,-2196.651737649107,-26.788435824989108,26.82926829268293
order_block,6E,20,38,9,-2198.5715339087774,-57.857145629178355,23.684210526315788
opening_range_breakout,6E,11,27,3,-2201.1005322591805,-81.5222419355252,11.11111111111111
inside_bar_break,6E,20,103,43,-2202.1727948053613,-21.380318396168555,41.74757281553398
narrow_range_break,6E,22,110,37,-2205.290943363659,-20.048099485124173,33.63636363636363
support_resistance_bounce,NG,16,16,0,-2209.505350467127,-138.09408440419543,0.0
narrow_range_break,6E,15,98,28,-2230.4312080930636,-22.759502123398608,28.57142857142857
liquidity_sweep,6E,0,41,10,-2242.0463749956334,-54.684057926722765,24.390243902439025
liquidity_sweep,6E,19,53,14,-2262.831616156065,-42.69493615388802,26.41509433962264
opening_range_breakout,ZB,5,16,0,-2263.791071428669,-141.48694196429182,0.0
fair_value_gap,ZB,18,46,11,-2266.834821428598,-49.27901785714344,23.91304347826087
support_resistance_bounce,6E,13,17,0,-2285.9340125219646,-134.4667066189391,0.0
narrow_range_break,6E,8,61,18,-2289.622298567564,-37.53479177979613,29.508196721311474
liquidity_sweep,ZT,5,25,3,-2297.3700892859215,-91.89480357143685,12.0
support_resistance_bounce,ZB,1,37,2,-2299.830357142776,-62.15757722007503,5.405405405405405
liquidity_sweep,ES,3,41,8,-2301.1553571427535,-56.12574041811594,19.51219512195122
inside_bar_break,NG,20,103,42,-2307.423383440286,-22.402168771264915,40.77669902912621
fair_value_gap,ZF,5,66,21,-2307.606026785822,-34.96372767857306,31.818181818181817
narrow_range_break,ZT,8,89,31,-2315.053571428271,-26.01183788121653,34.831460674157306
rsi2_extreme_reversion,ES,20,17,0,-2344.9,-137.93529411764706,0.0
keltner_breakout,ZN,20,31,5,-2352.065625000011,-75.87308467741971,16.129032258064516
opening_range_breakout,ZN,8,22,1,-2356.011607142804,-107.09143668830929,4.545454545454546
fair_value_gap,ZB,1,48,11,-2356.2562500001563,-49.08867187500326,22.916666666666664
narrow_range_break,NG,10,69,14,-2373.8400618416963,-34.403479157126036,20.28985507246377
inside_bar_break,6E,6,87,26,-2383.707111985414,-27.398932321671424,29.88505747126437
keltner_breakout,ZB,2,34,6,-2387.475000000199,-70.21985294118232,17.647058823529413
liquidity_sweep,ZT,14,31,6,-2388.6834821430602,-77.05430587558259,19.35483870967742
liquidity_sweep,NG,3,41,8,-2394.735188211741,-58.40817532223758,19.51219512195122
inside_bar_break,ZB,8,70,20,-2402.1928571428616,-34.317040816326596,28.57142857142857
opening_range_breakout,ZN,7,32,3,-2405.6080357143915,-75.17525111607473,9.375
fair_value_gap,ZT,16,52,13,-2427.4428571430035,-46.68159340659622,25.0
opening_range_breakout,ZB,4,20,1,-2442.489285714221,-122.12446428571104,5.0
support_resistance_bounce,ZF,9,35,4,-2448.367857142989,-69.95336734694254,11.428571428571429
inside_bar_break,ZF,15,95,36,-2467.201785714036,-25.970545112779323,37.89473684210527
keltner_breakout,ZB,23,32,6,-2492.0437499999516,-77.87636718749849,18.75
narrow_range_break,ZT,11,120,42,-2509.9374999999714,-20.916145833333093,35.0
keltner_breakout,ZN,3,31,5,-2545.0031249999315,-82.0968749999978,16.129032258064516
fair_value_gap,6E,13,74,21,-2550.85843442566,-34.47105992467108,28.37837837837838
keltner_breakout,ZF,20,43,9,-2568.937499999923,-59.742732558137746,20.930232558139537
inside_bar_break,NG,19,105,30,-2586.4797095162785,-24.633140090631223,28.57142857142857
support_resistance_bounce,ZF,10,40,3,-2590.4102678570107,-64.76025669642527,7.5
fair_value_gap,ZT,20,73,20,-2608.309598214448,-35.73026846869107,27.397260273972602
inside_bar_break,ZN,9,108,37,-2612.457142857181,-24.189417989418345,34.25925925925926
narrow_range_break,ZN,10,118,41,-2616.62142857153,-22.174757869250254,34.74576271186441
narrow_range_break,6E,5,82,22,-2625.446531540995,-32.01764062854872,26.82926829268293
inside_bar_break,NG,3,98,31,-2630.2414133344346,-26.839198095249333,31.63265306122449
narrow_range_break,6E,20,79,27,-2651.292228753242,-33.56066112345876,34.177215189873415
narrow_range_break,NG,22,98,28,-2681.153254917713,-27.35870668283381,28.57142857142857
opening_range_breakout,ZB,3,27,2,-2681.808928571459,-99.32625661375775,7.4074074074074066
opening_range_breakout,ZB,14,22,1,-2701.0910714284983,-122.77686688311356,4.545454545454546
keltner_breakout,6E,20,41,7,-2736.315704798693,-66.73940743411445,17.073170731707318
fair_value_gap,ZF,19,72,19,-2738.707142857537,-38.03759920635468,26.38888888888889
inside_bar_break,ZT,15,91,33,-2743.3249999999716,-30.14642857142826,36.26373626373626
narrow_range_break,6E,7,70,20,-2748.80923900607,-39.26870341437243,28.57142857142857
fair_value_gap,ZF,12,59,14,-2754.469642856883,-46.685926150116664,23.728813559322035
